File Name,Emotion (Label),Emotional Intensity,MFCC1,MFCC2,MFCC3,MFCC4,MFCC5,MFCC6,MFCC7,MFCC8,MFCC9,MFCC10,MFCC11,MFCC12,MFCC13,MFCC14,STD_1,STD_2,STD_3,STD_4,STD_5,STD_6,STD_7,STD_8,STD_9,STD_10,STD_11,STD_12,Mean,CentroidSTD
03-01-03-01-02-01-18.wav,0,0,-695.3707275,68.06368256,-4.16031456,7.990727425,0.301524818,7.626086712,-8.85144043,2.442038059,-9.702423096,-10.93658733,-3.546085119,-3.879058838,-5.23894453,162.8886108,78.21883392,17.29594994,24.33959198,16.29823112,12.87973118,18.5504837,12.46480942,13.57345867,15.31393623,13.04267406,9.338947296,8.950636864,5876.63224,4571.246041
03-01-03-02-01-01-18.wav,0,1,-435.6338196,30.41415977,-23.06913567,-5.525140762,-10.64469719,-2.236235857,-10.10988998,-4.973721981,-4.378267765,-8.310050964,-9.420910835,-2.187839031,-6.011287689,105.9086304,37.83001328,32.09259415,21.83328247,23.73086929,13.33283806,15.42324734,12.63964748,10.20428658,12.99332714,15.3337965,8.374843597,11.09473228,6095.612424,3462.011075
03-01-02-01-02-01-18.wav,1,0,-717.739624,66.69447327,7.624548912,17.12301445,-2.27842021,10.6371212,-6.022996426,4.213785172,-5.865868568,-9.819799423,-0.713190615,-5.773387909,-3.816943884,157.3701172,71.47398376,19.46063805,30.01761818,17.6720314,14.05526066,15.72951317,10.73999882,11.26621056,14.30715656,9.06538105,8.920078278,7.746170521,6204.727996,4604.135473
03-01-01-01-02-02-18.wav,1,0,-791.3225708,70.86482239,9.540017128,12.14342403,-4.176733017,7.599462509,-10.35719872,5.981750488,-9.464371681,-9.7561903,-2.372332096,-3.23891592,1.935432673,175.2191162,79.79042816,17.99586105,25.15620041,16.27034378,13.45402527,18.39878082,10.18082428,14.22220707,13.09554863,7.180452347,8.398378372,5.954464912,6673.995296,4674.671863
03-01-02-02-01-01-18.wav,1,1,-742.2926025,63.6713028,-1.489987016,17.5539856,0.073392205,8.15581131,-9.610528946,4.993159771,-4.03806448,-11.5866785,-0.99561429,-4.910472393,-4.196704388,151.9003601,66.60970306,20.83247185,28.61185646,13.75696373,12.93200016,16.61067009,11.09656525,8.872981071,16.58013916,9.959969521,7.871369839,7.616419792,6720.921191,4435.470416
03-01-03-01-01-02-18.wav,0,0,-659.3728027,60.43309402,-11.17063713,3.496162176,-1.108631134,6.594609737,-13.95019817,0.043474633,-12.8315506,-10.9502449,-3.723366261,-0.750585198,-4.510298729,164.0287933,65.24555969,23.01179314,24.81694984,13.19126606,12.19744492,22.47291946,10.066329,13.21759892,14.57949543,11.53068352,7.864393234,11.5197258,6626.131567,4002.740261
03-01-03-02-02-02-18.wav,0,1,-439.2035522,29.9630394,-27.67098236,-6.093647003,-11.94527721,-2.421112776,-11.96935081,-6.795300484,-6.816495895,-9.634317398,-7.370638847,-0.312325567,-6.672749996,110.5513687,41.31464767,37.55334091,18.91353798,25.52005196,17.26063538,17.53507423,13.19113636,11.56452942,12.40009212,14.49787426,10.06142616,12.14336681,5919.329928,3688.561705
03-01-07-02-02-01-18.wav,2,1,-501.9472046,44.17206955,-11.03191757,-3.310132742,-10.37884521,0.355345964,-15.37331963,3.411363602,-11.09464836,-10.50822735,-7.94295311,-1.544866204,-0.980584204,129.2709198,69.58304596,25.98037148,24.10185814,20.03342438,18.88175774,23.80192375,13.12161636,12.8134613,15.04679012,14.87354088,9.646054268,7.344101429,6912.870757,3934.685994
03-01-04-02-02-02-18.wav,2,1,-535.3101196,57.84354401,-26.7188797,-1.452950358,-11.55506706,0.759201884,-17.65616798,-11.86972427,-7.319335461,-16.05109787,-14.17187786,-3.600558519,0.0003646,129.9965515,62.11228561,38.04393387,21.49855232,22.90760612,17.64910889,20.31654167,14.63328648,12.19576359,14.6935358,16.42868614,10.95644569,10.11931038,5705.08492,3768.152499
03-01-04-01-01-02-18.wav,2,0,-692.8894043,68.48082733,-1.981726289,6.339780807,-8.118032455,5.022191048,-13.95938683,5.167613506,-5.325346947,-10.68981361,-7.984652042,-2.75846839,-1.498599172,165.7793579,76.47455597,20.97179794,26.09309578,16.69841576,11.71545029,21.47675705,11.25438786,11.08196449,14.34906673,11.55371189,8.764840126,7.208334923,6533.943209,4485.826862
03-01-07-01-01-01-18.wav,2,0,-645.196106,64.79048157,-0.306643337,7.64478302,-4.796849728,1.907748222,-9.3937006,6.542180538,-8.617155075,-6.758532047,-7.878100872,-3.873347759,1.897247791,153.9199524,70.58090973,30.11417007,24.91382599,18.2616539,11.70089817,18.34452438,14.70623016,11.86441994,9.687971115,13.0305233,9.130532265,7.551393986,6209.163725,3882.928517
03-01-05-02-01-01-18.wav,2,1,-411.2886963,25.65841675,-33.06390381,-5.130773544,-10.87821007,-6.19605875,-13.29993629,-1.799565434,-5.511688709,-3.888496876,-9.321004868,-5.120657921,-3.078987837,128.8482056,36.3343277,42.31830215,18.59503365,21.82655334,12.97525406,20.25644684,12.84354305,12.68387604,11.30067539,17.17702866,10.70612526,8.718037605,7091.962523,3533.828414
03-01-06-02-01-02-18.wav,2,1,-493.5906067,45.54318619,-21.46500015,-2.734243393,-10.20064735,0.080302417,-10.67279816,-4.019500256,-5.280671597,-9.423755646,-10.23533249,-1.118235826,1.013666391,133.0904388,49.30766296,33.7193718,21.85189056,20.79241371,16.44370651,20.90270615,12.97573948,12.79492569,13.27507019,17.11256027,9.289131165,8.673452377,6139.463522,3606.608909
03-01-06-01-02-02-18.wav,2,0,-606.3100586,69.51654816,-7.060598373,2.778394938,-8.13037014,7.135559559,-11.92390347,3.602753639,-6.421680927,-14.66679764,-6.205821991,-0.451381952,-2.400250912,148.4379883,63.23186111,20.45200729,25.34101677,17.33982849,14.85800266,23.73864174,12.36042213,11.82873154,14.54250145,12.74492264,11.24790668,9.7635355,5078.523737,3517.437691
03-01-05-01-02-01-18.wav,2,0,-582.1395264,55.95414352,-8.914264679,4.54975462,-6.830101967,0.463255107,-11.83745003,-0.000831913,-6.441772938,-12.17142582,-9.026665688,-4.32358408,-2.941077232,154.1132965,83.09274292,29.0100193,28.50391769,17.79602242,18.13480949,20.11421776,10.64964962,11.31531334,15.98023891,13.35258389,10.4367733,8.709529877,6821.149603,4387.97534
03-01-08-01-01-01-18.wav,0,0,-694.9222412,64.70916748,-4.611453056,10.06094837,-5.210668087,6.370266914,-16.67720795,6.747142315,-8.168230057,-13.71085835,-5.171452045,-7.903873444,-7.20102644,168.1183319,68.74513245,20.65613747,25.47753716,18.91206741,13.21426105,22.40940285,13.32309914,12.69499969,16.87505531,11.58468056,10.05882931,10.4505167,6810.827588,4203.073938
03-01-08-02-02-01-18.wav,0,1,-601.0213623,44.49209976,-0.472577393,12.7705431,-10.8080225,5.76992321,-13.7487669,6.049685478,-6.488781452,-10.70722485,-10.12720013,-6.126526833,-9.162679672,174.9410858,60.7400322,23.29541779,26.72956085,20.79902458,15.64312077,21.05819321,11.67524433,12.43508816,13.54293919,13.02705193,9.953389168,12.0997324,6557.772352,3987.057555
03-01-08-01-02-01-20.wav,0,0,-717.3812256,51.18921661,-10.80583763,6.456191063,-5.178450584,3.575356722,-7.862723351,-0.526729882,-13.20464611,-7.059848309,-3.648670912,-3.349611044,-5.223903656,174.0400543,66.47501373,23.37750435,23.02526283,19.7869072,11.21545792,13.69955158,6.551979542,16.48013115,10.69045448,8.711432457,9.663205147,9.26984787,4478.172163,3902.090085
03-01-08-02-01-01-20.wav,0,1,-527.2781372,56.26739502,-24.90380669,2.098708391,-8.145053864,-2.949308872,-17.68937874,-1.03543222,-13.58709812,-10.08580399,-5.526654243,-4.409507275,-8.090685844,163.933548,58.19710922,29.22303581,18.89779472,21.32307816,15.95831299,24.62296104,11.45657063,15.84880829,13.33434868,10.45159912,10.76584911,12.66700649,4490.393267,3124.503542
03-01-04-02-01-02-20.wav,2,1,-522.6404419,51.50501633,-29.94376945,-5.666643143,-8.850275993,-3.130604267,-23.6322403,-10.78109074,-9.714712143,-21.43953133,-14.44648552,-2.34840703,-10.02467918,126.4468994,48.8363266,34.24567032,18.84899712,21.90086555,15.04766846,24.89364624,13.16398239,12.93650246,20.09027863,14.92096901,10.37991714,11.9229908,5659.09282,3347.069308
03-01-07-02-01-01-20.wav,2,1,-671.7821655,50.70359039,-5.829852581,12.16135597,-8.373691559,2.777840614,-12.40068722,0.226691857,-8.616440773,-8.03824234,-7.695150375,-2.84506464,-3.125508547,175.0561218,58.75603867,34.00247574,19.27939796,21.39380264,12.41481113,21.11797523,10.59501743,13.52625942,12.4208889,10.27546883,9.195279121,8.517188072,5138.101849,3819.902616
03-01-07-01-02-01-20.wav,2,0,-734.4313354,54.31176758,1.341138959,12.5448103,-8.250696182,6.933346748,-10.01193333,1.073263884,-13.2799902,-4.082446575,-3.898822069,-4.513180256,-5.266292095,181.4619598,71.97286987,19.93803024,24.13349533,17.48838043,14.36655998,18.69209671,7.97150135,17.18041039,10.5644598,7.991142273,9.80756855,9.059605598,5052.810025,4034.09953
03-01-04-01-02-02-20.wav,2,0,-826.8013306,61.33815765,-4.784446239,15.54046249,2.000658035,7.792151451,-1.263421416,3.958968878,-11.87542534,-9.168424606,-4.628051281,-1.244927168,-0.789731443,173.9297485,61.5447464,26.17557144,24.02457237,12.92991257,10.93849182,11.75084305,7.307871342,12.57170582,10.32259655,8.434136391,9.426886559,7.000733852,5177.804093,3831.173604
03-01-06-02-02-02-20.wav,2,1,-361.1889648,27.84506226,-24.41768265,-5.814238548,-16.10830307,-6.119690418,-15.57850266,-6.361971855,-9.919807434,-11.7098093,-0.930062234,3.335603237,2.407821894,102.6955414,40.37278748,28.67787743,18.97116089,23.26567841,18.18413925,23.63459015,12.72402573,13.05938911,13.9971323,8.448560715,9.336719513,10.56961155,4883.336791,1991.347438
03-01-05-02-02-01-20.wav,2,1,-355.2037964,37.43898392,-22.08507729,-6.223490715,-16.08215714,-5.278660297,-18.33310318,-3.280469656,-7.440283298,-8.639479637,-4.178926945,-5.434779167,-3.501774311,126.0655136,54.25183868,36.76563263,25.1071949,22.34415054,14.57618427,22.16742134,12.77466679,13.82588673,12.17567062,10.24694061,10.50948811,8.166761398,5177.98956,3770.907151
03-01-05-01-01-01-20.wav,2,0,-747.6314087,52.891716,-4.18078661,11.69194031,-3.428202629,3.413709164,-6.434530735,0.227581903,-7.80783987,-7.427310944,-3.188294172,-6.881716251,-4.050827026,148.7198181,67.58341217,22.45335388,21.04496384,15.223526,10.60589695,13.54162884,7.067854881,12.13331223,11.55245304,7.909924984,10.56644917,8.837073326,4446.824045,4169.013228
03-01-06-01-01-02-20.wav,2,0,-746.5089111,43.63720322,-10.27021408,6.827247143,-3.928242207,0.647148907,-11.98194027,-4.519620419,-9.1420784,-9.13134861,-0.2039074,-5.354417324,-7.91549778,138.1156769,57.99797058,25.3028965,12.16820335,16.3600502,9.694993019,19.83043671,10.91185665,13.56811237,13.62993526,6.174237728,9.522403717,11.61233807,5326.742918,4198.199572
03-01-01-01-01-02-20.wav,1,0,-730.7835083,56.75625992,-12.53673649,10.96893406,-1.958078861,1.96696043,-13.76371288,0.01771969,-9.321493149,-7.345357895,-3.056129217,-3.282534838,-5.018788815,171.9042816,66.22987366,30.55200386,20.06890106,14.76081657,13.15454388,21.37662888,8.61614418,14.08696365,11.51218891,8.739006996,9.373558998,9.750570297,4995.723518,4087.191932
03-01-02-01-01-01-20.wav,1,0,-818.6541138,54.58804703,-8.855900764,12.79845905,0.597034991,4.552348614,-11.99904537,-0.980717003,-10.77825737,-6.423816681,-2.021996737,-5.966946602,-1.494066596,186.8300476,57.13199234,24.74365807,19.94329453,13.59825134,11.27578926,16.22628021,8.335887909,13.6288166,10.44447422,7.542329788,9.593953133,6.711082458,4946.97476,4102.598986
03-01-02-02-02-01-20.wav,1,1,-840.5869751,59.32609558,-3.03098321,16.46602058,-1.063116789,7.797709942,-9.016523361,0.176684871,-9.699052811,-7.062033176,-0.13092424,-2.699369907,-1.383122444,191.9128113,65.22068787,20.96298981,22.01895905,13.8391304,12.18789577,14.6255064,7.069375515,12.78693295,11.44414234,6.025021076,6.902600765,6.89341259,5052.725668,4133.42932
03-01-03-01-02-02-20.wav,0,0,-701.2095947,51.62122726,-17.15975571,5.755875587,-8.519155502,3.114100218,-13.37089539,-2.396004438,-11.17231464,-12.69424629,-3.668647766,-6.627537727,-6.673164368,168.4384003,69.38287354,31.78565407,19.30331993,18.78180504,13.10240555,19.13458633,8.411603928,15.07716656,16.87318611,8.529983521,10.87484264,10.51273632,4807.711795,4088.100602
03-01-03-02-01-02-20.wav,0,1,-520.1622925,63.04587555,-38.49334717,-2.734951735,-10.85565281,-5.434646606,-22.0204792,-5.639494419,-12.05355835,-17.70977402,-4.857716084,-6.309401035,-12.51998806,138.6317444,52.78225708,37.79936218,21.69215012,23.89265251,17.51128769,20.68606949,15.51078892,13.46950912,16.53773499,11.04591656,11.23050213,11.03676701,4315.233985,3182.118205
03-01-02-01-02-02-20.wav,1,0,-814.4719849,52.8837738,-3.764805079,16.83159447,-3.948794365,7.857448578,-9.551527977,0.58588171,-8.97634697,-6.798957348,-0.882480621,-5.61471796,-1.246973872,182.7885437,60.04971313,19.63149452,22.8571167,15.9854908,13.02674484,15.34101009,8.275274277,12.49448586,11.77490425,5.838487148,8.020897865,5.97442627,4856.583458,4207.267148
03-01-01-01-02-01-20.wav,1,0,-745.6983643,53.83832169,-3.770980597,11.01244164,-2.297638178,3.439383984,-10.86348724,0.866907537,-9.964823723,-5.620053768,-2.457334995,-3.111103296,-3.76281786,172.2589722,67.85277557,25.62859726,21.17243576,16.23933601,14.95333099,18.97752762,8.148669243,15.89605904,11.0884409,8.05061245,8.381548882,8.411770821,4530.68089,4093.097372
03-01-02-02-01-02-20.wav,1,1,-848.2689819,58.99200821,-5.404661179,14.09377575,5.144245625,6.21178484,-7.538814068,0.561761498,-6.780008316,-7.40476656,-1.053747177,-4.682240963,-1.925135374,171.4679413,55.54389572,22.96982956,18.38206291,16.78028107,12.03344154,14.30653667,9.199846268,10.99222851,11.13684082,7.744400024,8.297294617,7.694203377,4622.275878,4019.500897
03-01-03-01-01-01-20.wav,0,0,-595.3605347,53.89867401,-14.65728951,4.079139233,-2.300215006,-0.98954922,-14.506567,-2.539774418,-9.126774788,-13.12626457,-4.57054472,-5.004628181,-8.1574049,150.7449799,64.09951019,32.83143616,16.09648895,15.31851959,15.44326687,22.41611671,11.43580914,15.88835621,17.20581245,8.583662987,10.65447998,11.5875721,4147.348048,3772.307459
03-01-03-02-02-01-20.wav,0,1,-497.9127808,43.58906174,-26.59401894,-3.301037073,-8.187171936,-7.359151363,-17.11444664,-7.581008911,-14.43750572,-11.30844402,-4.576367378,-3.004921913,-3.128606796,141.192688,61.16220093,42.34350586,17.63919258,18.92514229,21.20666885,24.91454697,11.91337299,18.21728706,16.5829258,9.780631065,10.26845551,9.802200317,4576.361226,3799.133765
03-01-08-01-01-02-20.wav,0,0,-612.8169556,58.13696289,-15.06664276,4.787645817,-4.813472271,0.753278196,-13.83041382,-1.477078795,-10.0075798,-8.163968086,-5.351439476,-5.470541954,-5.403173923,168.3186493,67.08328247,29.46301651,19.55582619,17.92218208,12.50223255,20.99903679,10.71788406,15.49103165,11.79095268,8.147533417,9.76149559,10.9639225,4325.450868,3603.140637
03-01-08-02-02-02-20.wav,0,1,-615.7867432,53.24308777,-18.66505432,4.902289867,-5.074816704,2.717736721,-12.45907402,0.465434968,-15.71854305,-9.009680748,-2.625159025,-3.366142273,-7.567045689,166.2715759,65.06410217,27.14033127,20.79721069,17.93778038,12.93397427,20.57670593,8.970745087,17.69280624,11.43881416,7.054731369,9.191353798,11.36655903,4750.097672,3682.627751
03-01-07-02-02-02-20.wav,2,1,-567.8033447,54.74063873,-14.65824223,6.756115437,-18.90606499,0.677868545,-14.12614632,0.031227386,-12.36272144,-11.29685116,-8.187754631,-4.090670109,-4.527492523,164.5288239,64.79290771,29.94016075,21.34249306,26.19189072,15.84076118,22.65631104,11.29482937,15.95673847,14.19980526,10.2988205,10.64160633,10.1439867,5447.84501,3466.549983
03-01-04-02-02-01-20.wav,2,1,-735.0925903,51.48316574,-4.450763702,8.333258629,-4.127595901,2.721694469,-11.04299164,-6.936241627,-10.73099518,-13.84130859,-6.706720829,-3.032630682,-7.77175951,125.7722244,70.76081848,18.68759727,20.36500359,16.85027695,14.82485962,17.21867943,12.3844595,14.00321293,18.32052422,9.145170212,7.753504753,9.734033585,5300.573514,4331.816777
03-01-04-01-01-01-20.wav,2,0,-781.4376221,65.72154999,-14.27936649,14.63085651,-1.961250067,4.691261292,-9.67920208,2.972834826,-16.03216171,-9.741715431,-2.416125774,-5.314356327,-4.335695744,176.7196655,54.05670166,26.39027405,19.78711891,13.92540455,9.648640633,14.28469276,10.30455971,15.55303574,11.43253136,9.414163589,10.09537792,8.478765488,5775.877081,3560.579214
03-01-07-01-01-02-20.wav,2,0,-714.3579712,72.24769592,-3.808667183,7.487390995,-5.362573147,6.926547527,-13.88993454,-0.51155442,-11.69269562,-0.79756099,-0.957153559,-1.928067327,-3.437814474,160.021698,57.50527573,28.13861847,20.95265961,16.74813843,10.9130888,22.83039284,11.61822891,12.03552437,9.425463676,9.503713608,9.489789963,7.716759682,4913.001818,3305.657233
03-01-05-02-01-02-20.wav,2,1,-387.3670654,43.63536453,-27.82941437,-2.936136484,-16.62569046,-8.808377266,-21.67240715,-3.775316238,-9.805802345,-10.55147362,-3.378014326,-3.388329268,-3.524979115,142.4703827,53.71725082,32.8886528,23.68250275,24.89193535,15.43192577,26.09072495,15.10797787,14.37820339,13.03072643,9.374411583,11.24424553,10.22497368,6165.923593,3375.332658
03-01-06-02-01-01-20.wav,2,1,-383.4480591,51.78880692,-32.85956573,-7.326509476,-12.18531609,-5.749479771,-17.66757202,-3.089411259,-11.72867489,-10.75627613,-0.07433676,-1.532224774,-6.486685276,128.6416016,44.1586113,27.18860817,23.10096359,26.51198578,15.94922352,24.58930779,15.06819916,15.63177681,11.02313137,9.848907471,12.12279034,8.34563446,4411.082424,1580.805688
03-01-06-01-02-01-20.wav,2,0,-769.3287354,38.48649216,-6.853756428,12.75719452,-2.127408981,5.54535675,-7.995833874,-2.297513485,-14.59873295,-4.89923048,0.079553366,-3.115549088,-5.331808567,145.8261414,62.00330353,22.06644058,18.85300636,14.31948376,10.79779243,14.8133688,7.520214081,19.1150341,10.86664486,8.28348732,8.242305756,8.851209641,5426.763266,4253.746721
03-01-05-01-02-02-20.wav,2,0,-549.0991821,57.28598404,-25.18722916,2.191385508,-11.90129471,-1.108305931,-17.17340469,-5.254576206,-11.70697784,-12.93335819,-4.918872356,-6.243893147,-4.441655159,145.2485199,62.19709396,41.10026932,24.83693123,21.96766281,18.57881546,21.7549839,11.98313141,12.89714718,15.63466835,10.91731739,9.993596077,12.19388962,5785.867253,3577.593134
03-01-03-02-01-01-20.wav,0,1,-557.9324341,52.81716919,-30.49077225,-5.739125252,-8.478469849,-8.446119308,-19.98312187,-5.639327049,-11.73463154,-14.09381962,-6.109115124,-3.072809696,-9.939728737,158.9874268,62.9598999,40.61375046,19.52819824,19.64496422,17.17605209,23.49665642,13.01046085,16.34196091,17.27801323,10.94726086,10.10662651,12.95896149,4415.93707,4113.572058
03-01-03-01-02-01-20.wav,0,0,-665.868042,60.92241287,-7.81689024,15.15716648,0.429141372,3.985569477,-8.724276543,-0.506535709,-10.58497429,-9.008353233,-4.007825375,-6.305462837,-7.483793736,160.922287,70.69257355,31.3876133,25.00280952,19.33514786,17.33657646,15.75209618,10.09238815,14.88384151,13.24157524,8.832150459,10.55293751,9.210330009,6162.436924,3633.955961
03-01-02-02-02-02-20.wav,1,1,-873.2423096,47.49095154,-4.108232498,15.00287819,-1.619770169,4.225445271,-7.807061672,0.673972249,-8.4721632,-7.248218536,-3.178980112,-4.196704865,-2.742677689,188.1893005,56.87348557,17.64090919,21.12343979,15.20310211,14.27740192,12.5471344,6.960854053,12.40378952,10.77759933,7.157858372,7.872555733,6.529917717,5261.015179,4321.614883
03-01-02-01-01-02-20.wav,1,0,-823.3741455,52.18622971,-10.14268208,10.64824581,-2.611456871,3.280815363,-9.381936073,-2.116173506,-9.196388245,-7.718464375,-2.743469715,-5.867174149,-2.164080143,170.8493958,60.31832886,21.22829437,21.37882042,13.48228073,10.68685913,14.1766386,9.123126984,12.40189075,10.80757713,6.770198345,7.932983875,7.304085255,4768.685064,4206.835898
03-01-01-01-01-01-20.wav,1,0,-753.0143433,54.91728592,-8.304626465,10.2333374,-1.651521802,2.175393581,-11.1395731,0.363812596,-10.14935112,-5.935910702,-2.985467672,-3.958296776,-2.314446688,165.3240356,64.10905457,25.78524017,20.1090107,14.0239172,10.76380253,18.73498726,8.347791672,14.64218903,10.27771664,9.023859978,10.23739529,6.893511772,4697.992239,4240.796122
03-01-08-02-01-02-20.wav,0,1,-693.9786987,59.10344315,-14.17663288,2.787226677,-5.783786297,-1.415178657,-13.23018265,0.056114398,-14.06232357,-9.034879684,-5.755929947,-5.774277687,-6.467866421,172.8663483,67.48075104,28.83555222,17.84254646,18.02010536,11.03311348,19.80791664,8.900303841,17.44610405,10.32335949,8.836500168,11.14960194,12.06202507,4845.593795,3885.241991
03-01-08-01-02-02-20.wav,0,0,-703.6359253,57.35538483,-14.36970806,5.223923206,-2.721663952,-0.359017909,-10.71307755,-0.749666989,-14.1529665,-8.226537704,-1.093674421,-5.318558693,-5.422269821,166.1292725,75.41882324,27.86818314,20.52382278,18.4898777,12.75348759,18.28301811,7.493787289,18.19814682,12.60810757,7.967123985,11.37818909,10.41182995,4143.97987,4006.975048
03-01-06-01-01-01-20.wav,2,0,-743.6187744,42.45056915,-8.277297974,7.014343262,-1.867892742,-1.01722753,-9.626599312,-4.554446697,-7.892672539,-7.534140587,-1.521820545,-4.238688946,-6.182620049,123.2836075,56.5483551,23.4799881,15.1444025,14.71462727,10.99745464,15.45936584,10.83555889,12.9338932,12.16530132,6.749502659,8.457811356,10.26375866,5092.124792,4216.065088
03-01-05-01-01-02-20.wav,2,0,-595.6472778,46.19955444,-13.74119663,4.288747787,-10.60928822,-1.165496588,-10.09929085,-1.563337088,-7.375105858,-10.40572262,-5.199973583,-6.280276299,-5.794129848,148.6605682,58.31626129,26.81461525,20.94244194,21.17656136,13.43243217,17.44818497,10.72512913,15.09655666,14.58975601,10.30907154,10.37075806,9.185674667,4620.798424,4022.060664
03-01-05-02-02-02-20.wav,2,1,-491.5570374,37.1309433,-14.19575119,7.898830414,-2.405934811,-3.261711836,-9.313029289,-0.878636897,-12.41754818,-8.419577599,-5.788859844,-6.691914558,-6.175709248,147.5478363,63.70397186,29.46409607,22.6192379,15.06121445,17.7844696,18.63638496,8.415682793,15.22066307,11.98147964,9.591608047,11.54783821,11.06168365,6720.645888,3267.081525
03-01-06-02-02-01-20.wav,2,1,-388.6193237,37.0030632,-29.31116295,-15.1149292,-19.72837257,-5.785509109,-21.60617828,-5.929105282,-10.99254513,-6.978468418,-1.892828822,0.824675262,-0.691371381,164.5421906,50.99369431,35.41245651,22.76410294,27.26001549,15.42607784,26.15880013,12.61419201,15.51307201,10.79753494,10.11409187,9.641218185,7.124369621,6179.945062,2998.023995
03-01-04-01-02-01-20.wav,2,0,-829.1288452,51.82083511,-2.272976637,12.78213978,-0.630841374,5.821414471,-4.216399193,4.67706871,-11.26378441,-6.327451706,-2.174322367,-1.578621864,-2.867694378,181.8053131,61.7840271,21.1674614,17.90130234,13.88846207,10.87750816,11.84712887,9.309766769,14.22264862,10.35451508,7.850941658,9.248074532,7.187104702,4877.643928,4151.552503
03-01-07-01-02-02-20.wav,2,0,-708.0779419,50.66046143,-0.220717028,13.30119324,-8.692359924,8.440870285,-12.91772747,-1.403536081,-15.36778927,-3.527174234,-5.391857624,-3.564028263,-6.868892193,166.0024719,74.73220062,22.90060425,24.19622231,19.59373283,14.72724533,18.63608742,9.327381134,16.22756195,10.65292263,9.027971268,10.0352869,9.968670845,5167.256447,4001.255766
03-01-07-02-01-02-20.wav,2,1,-629.6159668,41.29935074,-9.099054337,5.52633667,-6.788191319,1.244267106,-12.17197609,-2.007286072,-8.043741226,-6.573359013,-4.74495554,-5.306760311,-4.428360462,151.1902618,53.47310638,27.04681206,18.9095192,19.35412025,11.02287769,20.78577232,10.29861069,13.08882809,13.35429668,8.230390549,11.04795361,8.491977692,6071.19049,3961.818585
03-01-04-02-01-01-20.wav,2,1,-699.6218872,61.92581558,-9.843607903,5.088344574,2.721533537,2.126994371,-13.94045448,-7.56267643,-9.591364861,-14.60802364,-5.814605713,-4.199739456,-6.838145733,112.0185242,64.03742218,25.80415154,16.94331551,15.73318863,11.0167923,18.70623589,12.59563255,13.04247189,16.15352821,9.522287369,7.805655956,9.040265083,5265.456924,3856.877591
03-01-08-02-02-01-20.wav,0,1,-532.5406494,63.20600128,-31.05642319,5.510370255,-8.487681389,3.215445995,-16.63758087,1.577698469,-16.21020699,-15.47216797,-9.140266418,-2.590596676,-11.01590252,167.4044647,58.45623398,28.98735046,22.37642097,20.20755196,17.12400436,22.94207191,10.02686405,17.28404045,14.1387825,11.30192661,11.58274841,11.98284721,5182.539318,3183.437847
03-01-08-01-01-01-20.wav,0,0,-675.5014648,51.6373558,-15.04503155,2.786633492,-1.352760792,0.639840066,-11.09513474,-0.88430655,-13.24649811,-8.967823982,-3.665690422,-4.305521488,-6.324732304,161.5621338,64.71014404,29.12618256,18.06931877,10.2736063,11.68049717,18.68197441,8.557917595,16.28709984,12.06592274,8.733549118,10.22417545,11.3846674,4248.63264,3814.594606
03-01-05-01-02-01-20.wav,2,0,-662.8062744,53.951828,-18.07653809,8.74798584,-4.007864475,-0.000250863,-12.40487862,-2.135166645,-13.33280849,-9.214781761,-4.595154762,-3.897623777,-3.994170666,161.3846893,72.60466766,27.40681648,23.68037033,15.78136253,17.30345917,16.49193382,7.816585541,15.28326893,12.90932083,8.45213604,8.29473877,8.978988647,5832.744644,3985.206437
03-01-06-01-02-02-20.wav,2,0,-792.9522095,57.66855621,-7.576886177,16.81905556,-0.991006792,4.578677177,-10.01567364,-3.907615662,-15.84813023,-9.174616814,-1.36856389,-3.646492958,-7.255127907,164.2068939,56.9219017,22.08017159,21.10745621,14.04205227,10.53460217,13.27061367,8.314231873,15.31595993,10.24698162,6.853422165,9.347699165,11.2399416,4741.464827,3782.221885
03-01-06-02-01-02-20.wav,2,1,-355.4782715,57.43491745,-43.75655365,-4.804759979,-21.32100677,-9.761465073,-18.20154381,-4.964965343,-12.49013329,-17.50625229,-0.478477001,1.185849428,-7.813622475,105.5069885,37.00827026,28.26957703,25.96353722,28.73365021,19.59327698,26.58999062,13.82305336,13.69143391,12.76371861,12.15536404,11.7290659,11.42080975,4410.232172,1587.001979
03-01-05-02-01-01-20.wav,2,1,-461.5640259,58.03665161,-21.08333015,15.28979874,-3.21073103,-1.983162165,-14.8610363,1.499821663,-11.47917271,-9.705467224,-3.591154099,-5.958951473,-6.3687644,147.9292755,62.35357666,35.38674545,23.52433014,21.07761955,17.73916245,24.22316551,13.51365852,15.02701283,12.39286327,9.75366497,12.40041733,11.57581043,5648.207641,3009.579438
03-01-07-01-01-01-20.wav,2,0,-675.8850098,56.92987061,-7.732254982,7.505897045,-7.302131653,3.245128632,-13.36205673,0.422284216,-10.9924202,-6.973063946,-4.919104099,-3.138244867,-3.70339942,173.9702454,65.52182007,32.6425705,20.51840401,19.74572372,11.34865284,24.24840546,12.22192478,14.99277973,11.09108639,9.128483772,10.51363373,8.532624245,4400.293724,3675.268134
